,demand series,lost_load dispatch,main_node_curtailment dispatch,natgas capacity,natgas dispatch,solar series,solar capacity,wind series,wind capacity,storage capacity,storage dispatch,storage stored,to_PGP capacity,to_PGP dispatch,PGP_storage capacity,PGP_storage dispatch,PGP_storage stored,from_PGP capacity,from_PGP dispatch,lost_load max dispatch,lost_load num hours,natgas curtailment,status,name,date,region,n_years,opt_years,test_years,iter,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
710,304589.92076502735,0.0,54368.08177766628,0,0.0,0.27182205867777515,376099.0572998808,0.3004261049920211,941718.1049430243,262672.0515277309,7172.833710936457,86918.80868566623,74084.7856367097,34852.078178383395,173137718.4698184,34851.30093160566,68179542.00995818,234882.45291453536,24395.91065212397,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs8_Tested2020,Aug04v1,CONUS,-1,8,2020,-1,-1,-1,39506.454024742816,54368.08177766628,0.0,0.0,1.0,0.0
1386,301977.5055936073,1501.4353739096446,88715.58136471602,0,0.0,0.2674545444406294,272929.7657535846,0.28379868260612123,1188754.907264061,225875.99430870856,4832.345028552298,62626.33804557741,62695.55724076565,28320.996335169457,105686639.01810776,28320.654377275874,29996306.488183085,213766.8783971061,19824.45806409311,193334.3382356036,44,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1979,Aug04v1,CONUS,-1,80,1979,-1,-1,-1,54795.761422927906,88715.58136471602,1501.4353739096446,193334.3382356036,1.0,0.0
736,302284.44771689497,10263.694227887368,75518.4137288707,0,0.0,0.25912471314351126,272929.7657535846,0.2701820545982502,1188754.907264061,225875.99430870856,4293.033522174563,37785.343865542236,62695.55724076565,32784.986629947256,105686639.01810776,32784.56492539668,36991627.23970347,213766.8783971061,22949.195447777674,253290.36209736211,239,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1981,Aug04v1,CONUS,-1,80,1981,-1,-1,-1,142418.35755143283,75518.4137288707,10263.694227887368,253290.36209736211,1.0,0.0
1133,299633.2605022831,7216.412796443782,90928.04681098489,0,0.0,0.2566909347760672,272929.7657535846,0.27972785144362056,1188754.907264061,225875.99430870856,5108.334207025345,49428.253645608704,62695.55724076565,25629.883986165223,105686639.01810776,25629.576554301613,26967707.363239754,213766.8783971061,17940.70358801113,239366.436621705,155,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1982,Aug04v1,CONUS,-1,80,1982,-1,-1,-1,111945.53107340245,90928.04681098489,7216.412796443782,239366.436621705,1.0,0.0
430,305800.8093607306,7615.418670666531,65998.41756151881,0,0.0,0.25458505936381387,272929.7657535846,0.2675755547752008,1188754.907264061,225875.99430870856,5643.079425841673,60223.18294907835,62695.55724076565,31230.627157657353,105686639.01810776,31230.1049392832,45808629.37239943,213766.8783971061,21861.07345749824,289843.3287462116,158,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1983,Aug04v1,CONUS,-1,80,1983,-1,-1,-1,115935.59933674298,65998.41756151881,7615.418670666531,289843.3287462116,1.0,0.0
1492,300952.78608834243,6654.358451707482,93991.41249858837,0,0.0,0.2595475552552688,272929.7657535846,0.28445890763276277,1188754.907264061,225875.99430870856,4949.738058343196,51656.24450402279,62695.55724076565,27656.311611253917,105686639.01810776,27656.036793165065,24106849.92441909,213766.8783971061,19359.225755215546,249708.8106858058,139,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1984,Aug04v1,CONUS,-1,80,1984,-1,-1,-1,106324.99107098926,93991.41249858837,6654.358451707482,249708.8106858058,1.0,0.0
1026,304312.90342465753,7.492460592613816,91408.6647879522,0,0.0,0.2627501869639085,272929.7657535846,0.29012179959123024,1188754.907264061,225875.99430870856,5293.70005251679,62727.860379877224,62695.55724076565,27852.945652281785,105686639.01810776,27852.605764635322,29814705.882435154,213766.8783971061,19496.824035244725,16408.488697824258,1,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1985,Aug04v1,CONUS,-1,80,1985,-1,-1,-1,39856.33149407289,91408.6647879522,7.492460592613816,16408.488697824258,1.0,0.0
943,301565.7832191781,5797.023325997213,74315.60370108152,0,0.0,0.2586173468685507,272929.7657535846,0.2717274504417589,1188754.907264061,225875.99430870856,4931.638908389361,57073.044287298384,62695.55724076565,31525.3760718066,105686639.01810776,31524.99585345884,33352486.68099111,213766.8783971061,22067.49709742119,219983.07845069084,156,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1986,Aug04v1,CONUS,-1,80,1986,-1,-1,-1,97751.64639122234,74315.60370108152,5797.023325997213,219983.07845069084,1.0,0.0
44,303652.43230593606,8641.211750794366,51482.90270778455,0,0.0,0.26164664662124054,272929.7657535846,0.2502367280831821,1188754.907264061,225875.99430870856,4970.68520340666,61073.55098238932,62695.55724076565,29968.020345042965,105686639.01810776,29967.51627216511,44216919.17212697,213766.8783971061,20977.261390515578,227408.7992259108,203,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1987,Aug04v1,CONUS,-1,80,1987,-1,-1,-1,126193.52799160243,51482.90270778455,8641.211750794366,227408.7992259108,1.0,0.0
172,307889.9653916211,8385.818856629548,101292.61051483933,0,0.0,0.2648600958818636,272929.7657535846,0.293708643783056,1188754.907264061,225875.99430870856,5194.6887131945605,53261.49013637105,62695.55724076565,27534.80244629611,105686639.01810776,27534.532879447874,23646214.787391055,213766.8783971061,19274.17301561351,281823.9364628914,174,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1988,Aug04v1,CONUS,-1,80,1988,-1,-1,-1,123639.59491364802,101292.61051483933,8385.818856629548,281823.9364628914,1.0,0.0
283,304674.93972602737,4529.367680030525,66937.66463915381,0,0.0,0.2680103812356238,272929.7657535846,0.26686745988252775,1188754.907264061,225875.99430870856,4928.047410445929,66453.67500947669,62695.55724076565,31233.967010564244,105686639.01810776,31233.536657596294,37750260.40015249,213766.8783971061,21863.475660317406,223954.90409679577,118,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1989,Aug04v1,CONUS,-1,80,1989,-1,-1,-1,85075.08943612497,66937.66463915381,4529.367680030525,223954.90409679577,1.0,0.0
567,298942.67237442924,6934.516443576329,105355.9270178908,0,0.0,0.2638806293628622,272929.7657535846,0.28719262977639115,1188754.907264061,225875.99430870856,3834.400803180215,51400.176459792514,62695.55724076565,21455.179403080496,105686639.01810776,21454.8979284957,24690753.07914769,213766.8783971061,15018.428549946992,240404.931840453,161,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1990,Aug04v1,CONUS,-1,80,1990,-1,-1,-1,109126.56044774833,105355.9270178908,6934.516443576329,240404.931840453,1.0,0.0
150,304121.599086758,5013.513680717944,78183.6349292451,0,0.0,0.26104045964163736,272929.7657535846,0.27603138109639325,1188754.907264061,225875.99430870856,4683.884887681565,55895.93477558126,62695.55724076565,29600.81937290888,105686639.01810776,29600.41076348769,35842931.71642541,213766.8783971061,20720.28753444138,280902.79609408433,113,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1991,Aug04v1,CONUS,-1,80,1991,-1,-1,-1,89916.5466666634,78183.6349292451,5013.513680717944,280902.79609408433,1.0,0.0
526,293797.0072859745,1563.9854732079978,61588.45989447012,0,0.0,0.25685292529445597,272929.7657535846,0.2574973631627926,1188754.907264061,225875.99430870856,5389.696220166091,64815.1355152081,62695.55724076565,29897.763624514286,105686639.01810776,29897.26443154531,43788856.98133598,213766.8783971061,20928.08510208172,159464.8946409137,53,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1992,Aug04v1,CONUS,-1,80,1992,-1,-1,-1,55421.26509630576,61588.45989447012,1563.9854732079978,159464.8946409137,1.0,0.0
1398,303858.71552511415,0.0,81473.48163169927,0,0.0,0.2629793135138621,272929.7657535846,0.2832842066866996,1188754.907264061,225875.99430870856,5013.369023851651,64261.578473124275,62695.55724076565,31074.70084252912,105686639.01810776,31074.29809635177,35328612.11156815,213766.8783971061,21752.008667446236,0.0,0,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1993,Aug04v1,CONUS,-1,80,1993,-1,-1,-1,39781.412365086566,81473.48163169927,0.0,0.0,1.0,0.0
1150,300165.1826484018,1252.0455499919967,90542.08758891054,0,0.0,0.26459623972049845,272929.7657535846,0.2837906342836385,1188754.907264061,225875.99430870856,4391.462685618033,64622.54145657747,62695.55724076565,26942.561296917218,105686639.01810776,26942.22489831487,29508649.36017074,213766.8783971061,18859.55742882041,136922.52403884626,44,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1994,Aug04v1,CONUS,-1,80,1994,-1,-1,-1,52301.86084041576,90542.08758891054,1252.0455499919967,136922.52403884626,1.0,0.0
1318,304597.7723744292,5090.097020997415,79833.25121068383,0,0.0,0.26352530192303597,272929.7657535846,0.2796362636824091,1188754.907264061,225875.99430870856,4944.074384954454,57510.44180420202,62695.55724076565,33561.12466921552,105686639.01810776,33560.701935814606,37081877.32579167,213766.8783971061,23492.49135507022,236013.5343647573,129,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1995,Aug04v1,CONUS,-1,80,1995,-1,-1,-1,90682.38680196721,79833.25121068383,5090.097020997415,236013.5343647573,1.0,0.0
535,302336.11839708564,5409.458434823446,112758.76350468304,0,0.0,0.26656098729092004,272929.7657535846,0.30071228894722724,1188754.907264061,225875.99430870856,4325.319868372989,52673.485600270345,62695.55724076565,27531.71826982245,105686639.01810776,27531.412775926958,26797710.155532677,213766.8783971061,19271.988943148866,199484.54126946046,119,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1996,Aug04v1,CONUS,-1,80,1996,-1,-1,-1,93875.99069031872,112758.76350468304,5409.458434823446,199484.54126946046,1.0,0.0
1093,298511.59600456624,3232.43635581947,100371.88789346383,0,0.0,0.26346008016396294,272929.7657535846,0.28956515566065244,1188754.907264061,225875.99430870856,4838.722777456393,53638.99221628102,62695.55724076565,27366.669228113664,105686639.01810776,27366.319172527918,30706630.371686775,213766.8783971061,19156.42342076954,205805.2348746596,94,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1997,Aug04v1,CONUS,-1,80,1997,-1,-1,-1,72105.76961966441,100371.88789346383,3232.43635581947,205805.2348746596,1.0,0.0
1411,302805.7374429224,11333.244652251806,69296.42652816023,0,0.0,0.2647134692583764,272929.7657535846,0.2613096450421656,1188754.907264061,225875.99430870856,4946.0449697311415,60864.069305420846,62695.55724076565,29594.751821507976,105686639.01810776,29594.378586452516,32739917.193336327,213766.8783971061,20716.06501051676,285098.9180584606,214,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1998,Aug04v1,CONUS,-1,80,1998,-1,-1,-1,153113.85637171194,69296.42652816023,11333.244652251806,285098.9180584606,1.0,0.0
1588,300332.9057077626,2930.3719598892535,118326.29575677135,0,0.0,0.26952310198963475,272929.7657535846,0.30253755292724566,1188754.907264061,225875.99430870856,4081.225525478899,53962.67805910022,62695.55724076565,23361.81627311308,105686639.01810776,23361.491535653495,28485742.10636086,213766.8783971061,16353.044074957443,198260.88269886977,81,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested1999,Aug04v1,CONUS,-1,80,1999,-1,-1,-1,69085.11885212996,118326.29575677135,2930.3719598892535,198260.88269886977,1.0,0.0
548,303179.88342440804,135.45007302094706,93856.61228389166,0,0.0,0.26564944974459803,272929.7657535846,0.29142427094198037,1188754.907264061,225875.99430870856,7080.049080484489,61699.97930002598,62695.55724076565,29162.643263660935,105686639.01810776,29162.35427036137,25350289.478315677,213766.8783971061,20413.64798925296,77003.23578310732,9,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2000,Aug04v1,CONUS,-1,80,2000,-1,-1,-1,41135.90984487779,93856.61228389166,135.45007302094706,77003.23578310732,1.0,0.0
773,300386.00776255707,2498.6645957703986,89361.25522341974,0,0.0,0.2665236620306841,272929.7657535846,0.28209007728539764,1188754.907264061,225875.99430870856,4856.840458609621,62930.80558710349,62695.55724076565,27847.6631773427,105686639.01810776,27847.311742172336,30827646.556829803,213766.8783971061,19493.118219520635,217305.70513386704,67,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2001,Aug04v1,CONUS,-1,80,2001,-1,-1,-1,64768.05283686245,89361.25522341974,2498.6645957703986,217305.70513386704,1.0,0.0
90,306273.04497716896,1402.5234331088857,94030.69323235907,0,0.0,0.2699333133065723,272929.7657535846,0.2919699785137299,1188754.907264061,225875.99430870856,4784.259651640401,55115.621257629005,62695.55724076565,29262.662188383638,105686639.01810776,29262.334289115002,28763093.764801368,213766.8783971061,20483.634002380502,154099.264275517,56,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2002,Aug04v1,CONUS,-1,80,2002,-1,-1,-1,53806.643615762114,94030.69323235907,1402.5234331088857,154099.264275517,1.0,0.0
587,301020.0848173516,1681.8453429851918,79250.8238789052,0,0.0,0.26609755344689456,272929.7657535846,0.2770270805637365,1188754.907264061,225875.99430870856,4771.262956032705,61847.7656280412,62695.55724076565,31325.717257980174,105686639.01810776,31325.24448333124,41471460.4743248,213766.8783971061,21927.671138331865,172360.41640253383,52,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2003,Aug04v1,CONUS,-1,80,2003,-1,-1,-1,56599.86622161738,79250.8238789052,1681.8453429851918,172360.41640253383,1.0,0.0
598,298534.8805783242,2295.98969612947,93991.84346018056,0,0.0,0.2630067437968984,272929.7657535846,0.2837104588029233,1188754.907264061,225875.99430870856,4731.963222125855,56087.7273176573,62695.55724076565,25100.143226457483,105686639.01810776,25099.870824066933,23894946.564170096,213766.8783971061,17569.909576846854,186639.40905833401,51,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2004,Aug04v1,CONUS,-1,80,2004,-1,-1,-1,62741.29916972455,93991.84346018056,2295.98969612947,186639.40905833401,1.0,0.0
1712,306573.67842465756,5290.236105317688,75690.60288687075,0,0.0,0.263908294234211,272929.7657535846,0.2778754068242968,1188754.907264061,225875.99430870856,6314.598336279307,53076.16787617894,62695.55724076565,33871.2336404403,105686639.01810776,33870.78744546078,39139910.48413957,213766.8783971061,23709.55121182255,262339.0898008019,109,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2005,Aug04v1,CONUS,-1,80,2005,-1,-1,-1,92683.77817233877,75690.60288687075,5290.236105317688,262339.0898008019,1.0,0.0
1404,301608.11278538813,9244.43458624589,110131.6530564164,0,0.0,0.2662303199285058,272929.7657535846,0.29154296017985637,1188754.907264061,225875.99430870856,4727.755707814628,46457.09989342581,62695.55724076565,22254.45080553846,105686639.01810776,22254.17538281616,24159887.95272752,213766.8783971061,15577.92276797131,233428.04680977762,193,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2006,Aug04v1,CONUS,-1,80,2006,-1,-1,-1,132225.74323320953,110131.6530564164,9244.43458624589,233428.04680977762,1.0,0.0
1164,308302.8090182648,4848.515342061876,95352.63899595164,0,0.0,0.2674591808935575,272929.7657535846,0.29241424879911904,1188754.907264061,225875.99430870856,4031.100439848573,55607.28636653581,62695.55724076565,29304.92311778083,105686639.01810776,29304.545226424252,33148364.651126698,213766.8783971061,20513.181658496975,212474.85896147857,107,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2007,Aug04v1,CONUS,-1,80,2007,-1,-1,-1,88266.56277710058,95352.63899595164,4848.515342061876,212474.85896147857,1.0,0.0
1335,304088.1985428051,4516.267646695945,125201.56658872159,0,0.0,0.2707288729496559,272929.7657535846,0.3112675948006041,1188754.907264061,225875.99430870856,4540.207152952578,51295.024383583856,62695.55724076565,25573.511344762494,105686639.01810776,25573.248368541754,23068089.56229811,213766.8783971061,17901.27385797923,191037.60491029432,111,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2008,Aug04v1,CONUS,-1,80,2008,-1,-1,-1,84944.07948012171,125201.56658872159,4516.267646695945,191037.60491029432,1.0,0.0
842,300992.27808219177,3778.3425870252704,101848.16317901529,0,0.0,0.2671937081846535,272929.7657535846,0.2914569861661884,1188754.907264061,225875.99430870856,4282.163820768725,56799.99548565924,62695.55724076565,27255.086576037942,105686639.01810776,27254.749977110747,29526221.710010126,213766.8783971061,19078.324983977524,189668.98838402214,105,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2009,Aug04v1,CONUS,-1,80,2009,-1,-1,-1,77564.83174204132,101848.16317901529,3778.3425870252704,189668.98838402214,1.0,0.0
740,314756.4660958904,6272.615048827091,85919.05886048201,0,0.0,0.265923764832733,272929.7657535846,0.2921084441681488,1188754.907264061,225875.99430870856,4680.374554452861,47123.04468804471,62695.55724076565,34176.51193695633,105686639.01810776,34176.00899027482,44118129.95222112,213766.8783971061,23923.206293192376,278861.75397443527,133,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2010,Aug04v1,CONUS,-1,80,2010,-1,-1,-1,102507.56812636618,85919.05886048201,6272.615048827091,278861.75397443527,1.0,0.0
447,310507.2966894977,7542.1329186718285,129008.13092821899,0,0.0,0.2715464541660344,272929.7657535846,0.31382565288911207,1188754.907264061,225875.99430870856,3440.5835580050434,43542.225209364864,62695.55724076565,20339.361185018828,105686639.01810776,20339.144005468923,19050837.733749397,213766.8783971061,14237.400803828243,209441.12088372215,165,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2011,Aug04v1,CONUS,-1,80,2011,-1,-1,-1,115202.72330185732,129008.13092821899,7542.1329186718285,209441.12088372215,1.0,0.0
864,304626.139571949,5726.469628317387,108637.73327329992,0,0.0,0.27001853277040194,272929.7657535846,0.29619830568552274,1188754.907264061,225875.99430870856,4209.566144073453,51805.42486607988,62695.55724076565,24427.809818431306,105686639.01810776,24427.56466913809,21504323.992658056,213766.8783971061,17099.29526839666,223592.47600495385,134,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2012,Aug04v1,CONUS,-1,80,2012,-1,-1,-1,97046.097348656,108637.73327329992,5726.469628317387,223592.47600495385,1.0,0.0
173,305395.1433789954,5705.166499497457,103268.68510482245,0,0.0,0.2691500907322936,272929.7657535846,0.2916084347454845,1188754.907264061,225875.99430870856,4550.040297295279,48357.00525212382,62695.55724076565,22846.166710946312,105686639.01810776,22845.87330520262,25737345.967718106,213766.8783971061,15992.111313641833,222564.60682243272,122,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2013,Aug04v1,CONUS,-1,80,2013,-1,-1,-1,96833.06337162964,103268.68510482245,5705.166499497457,222564.60682243272,1.0,0.0
1627,305191.95707762556,1563.7256634792782,119168.24578346523,0,0.0,0.2650796826455621,272929.7657535846,0.3124546051342735,1188754.907264061,225875.99430870856,4791.212799174467,51956.157845787806,62695.55724076565,28069.202399613358,105686639.01810776,28068.84456529527,31388975.305541582,213766.8783971061,19648.19119570669,160115.33235351686,43,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2014,Aug04v1,CONUS,-1,80,2014,-1,-1,-1,55418.66389056344,119168.24578346523,1563.7256634792782,160115.33235351686,1.0,0.0
80,305580.20993150683,6121.605310765753,80461.77723405362,0,0.0,0.2605947335874114,272929.7657535846,0.2772280830048403,1188754.907264061,225875.99430870856,5110.583731441157,57883.19993140864,62695.55724076565,27713.44916958842,105686639.01810776,27713.150872979444,26166369.238184635,213766.8783971061,19399.205611085614,242367.68894046894,132,0.0,optimal,nYrs_20210220_SWBPGP_DYrs80_Tested2015,Aug04v1,CONUS,-1,80,2015,-1,-1,-1,100997.45975868935,80461.77723405362,6121.605310765753,242367.68894046894,1.0,0.0
