Unnamed: 0,demand series,natgas capacity,solar series,solar capacity,wind series,wind capacity,storage capacity,to_PGP capacity,PGP_storage capacity,from_PGP capacity,status,name,date,region,n_years,opt_years,test_years,end_test_year,scale_factor,syst_cost,curtailed_gen,lost_load,max_lost_load,decarbonization,co2_intensity
1301,303858.7155251141,0,0.2629793135138621,313797.2133554159,0.2832842066866996,1087302.5591848148,423196.51470366784,58729.33548191701,106669973.94407389,166666.17211873512,optimal,nYrs_20210220_SWBPGP_iter00158,Jan29v1,CONUS,1,93,-1,-1,-1,37326.02533878261,59047.058713854865,0.0,0.0,1.0,0.0
1346,303858.7155251141,0,0.2629793135138621,313797.2133554159,0.2832842066866996,1087302.5591848148,423196.51470366784,58729.33548191701,106669973.94407389,166666.17211873512,optimal,nYrs_20210220_SWBPGP_iter00228,Jan29v1,CONUS,1,93,-1,-1,-1,37326.02533878261,59047.058713854865,0.0,0.0,1.0,0.0
1428,303858.7155251141,0,0.2629793135138621,313797.2133554159,0.2832842066866996,1087302.5591848148,423196.51470366784,58729.33548191701,106669973.94407389,166666.17211873512,optimal,nYrs_20210220_SWBPGP_iter00220,Jan29v1,CONUS,1,93,-1,-1,-1,37326.02533878261,59047.058713854865,0.0,0.0,1.0,0.0
1444,303858.7155251141,0,0.2629793135138621,313797.2133554159,0.2832842066866996,1087302.5591848148,423196.51470366784,58729.33548191701,106669973.94407389,166666.17211873512,optimal,nYrs_20210220_SWBPGP_iter00188,Jan29v1,CONUS,1,93,-1,-1,-1,37326.02533878261,59047.058713854865,0.0,0.0,1.0,0.0
1057,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00221,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
1088,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00107,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
1133,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00004,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
1153,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00114,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
1160,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00003,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
1177,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00117,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
1244,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00358,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
1248,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00377,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
1297,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00051,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
1313,300165.1826484018,0,0.26459623972049845,234739.8107955941,0.2837906342836385,1194356.1458749156,308806.20766939863,53729.19939540844,150969530.02944902,192824.29073095552,optimal,nYrs_20210220_SWBPGP_iter00394,Jan29v1,CONUS,1,94,-1,-1,-1,38549.55629960411,77444.94957922588,0.0,0.0,1.0,0.0
