BEGIN_DATA
year,month,day,hour,demand (MW)
2015,8,4,2,20960
2015,8,4,3,20056
2015,8,4,4,18273
2015,8,4,5,16528
2015,8,4,6,15517
2015,8,4,7,15241
2015,8,4,8,15206
2015,8,4,9,15101
2015,8,4,10,15227
2015,8,4,11,15491
2015,8,4,12,16010
2015,8,4,13,17028
2015,8,4,14,17539
2015,8,4,15,18333
2015,8,4,16,19318
2015,8,4,17,20239
2015,8,4,18,20912
2015,8,4,19,21570
2015,8,4,20,21778
2015,8,4,21,21454
2015,8,4,22,20972
2015,8,4,23,20841
2015,8,4,24,20380
2015,8,5,1,19782
2015,8,5,2,19539
2015,8,5,3,18550
2015,8,5,4,16845
2015,8,5,5,15121
2015,8,5,6,14032
2015,8,5,7,13711
2015,8,5,8,13573
2015,8,5,9,13466
2015,8,5,10,13499
2015,8,5,11,13773
2015,8,5,12,14274
2015,8,5,13,15280
2015,8,5,14,16332
2015,8,5,15,17165
2015,8,5,16,17854
2015,8,5,17,18434
2015,8,5,18,18980
2015,8,5,19,19515
2015,8,5,20,19844
2015,8,5,21,19933
2015,8,5,22,20051
2015,8,5,23,19900
2015,8,5,24,19340
2015,8,6,1,18631
2015,8,6,2,18413
2015,8,6,3,17519
2015,8,6,4,15863
2015,8,6,5,14423
2015,8,6,6,13362
2015,8,6,7,13039
2015,8,6,8,12711
2015,8,6,9,12445
2015,8,6,10,12602
2015,8,6,11,13337
2015,8,6,12,13802
2015,8,6,13,14933
2015,8,6,14,15582
2015,8,6,15,16235
2015,8,6,16,16805
2015,8,6,17,17225
2015,8,6,18,17551
2015,8,6,19,17865
2015,8,6,20,18063
2015,8,6,21,18147
2015,8,6,22,18196
2015,8,6,23,18106
2015,8,6,24,17691
2015,8,7,1,17277
2015,8,7,2,17321
2015,8,7,3,16548
2015,8,7,4,15163
2015,8,7,5,13725
2015,8,7,6,12866
2015,8,7,7,12357
2015,8,7,8,12191
2015,8,7,9,11967
2015,8,7,10,12059
2015,8,7,11,12603
2015,8,7,12,13167
2015,8,7,13,14249
2015,8,7,14,15291
2015,8,7,15,16001
2015,8,7,16,16575
2015,8,7,17,17001
2015,8,7,18,17299
2015,8,7,19,17631
2015,8,7,20,17796
2015,8,7,21,17839
2015,8,7,22,17874
2015,8,7,23,17756
2015,8,7,24,17289
2015,8,8,1,16677
2015,8,8,2,16571
2015,8,8,3,15904
2015,8,8,4,14639
2015,8,8,5,13267
2015,8,8,6,12178
2015,8,8,7,11710
2015,8,8,8,11888
2015,8,8,9,11811
2015,8,8,10,11736
2015,8,8,11,11852
2015,8,8,12,12376
2015,8,8,13,13093
2015,8,8,14,13430
2015,8,8,15,13976
2015,8,8,16,14556
2015,8,8,17,14941
2015,8,8,18,15220
2015,8,8,19,15327
2015,8,8,20,15408
2015,8,8,21,15541
2015,8,8,22,15770
2015,8,8,23,15918
2015,8,8,24,15680
2015,8,9,1,15372
2015,8,9,2,15516
2015,8,9,3,15020
2015,8,9,4,13984
2015,8,9,5,12829
2015,8,9,6,12036
2015,8,9,7,11820
2015,8,9,8,11610
2015,8,9,9,11355
2015,8,9,10,11260
2015,8,9,11,11564
2015,8,9,12,11744
2015,8,9,13,12331
2015,8,9,14,12588
2015,8,9,15,13239
2015,8,9,16,13823
2015,8,9,17,14200
2015,8,9,18,14482
2015,8,9,19,14591
2015,8,9,20,14659
2015,8,9,21,14804
2015,8,9,22,15145
2015,8,9,23,15516
2015,8,9,24,15576
2015,8,10,1,15356
2015,8,10,2,15513
2015,8,10,3,14919
2015,8,10,4,13714
2015,8,10,5,12565
2015,8,10,6,12112
2015,8,10,7,11916
2015,8,10,8,11732
2015,8,10,9,11618
2015,8,10,10,11828
2015,8,10,11,12522
2015,8,10,12,13039
2015,8,10,13,14085
2015,8,10,14,15137
2015,8,10,15,15939
2015,8,10,16,16635
2015,8,10,17,17225
2015,8,10,18,17669
2015,8,10,19,18178
2015,8,10,20,18528
2015,8,10,21,18735
2015,8,10,22,18848
2015,8,10,23,18819
2015,8,10,24,18419
2015,8,11,1,17861
2015,8,11,2,17834
2015,8,11,3,16900
2015,8,11,4,15378
2015,8,11,5,14172
2015,8,11,6,13124
2015,8,11,7,12956
2015,8,11,8,12954
2015,8,11,9,12826
2015,8,11,10,13020
2015,8,11,11,13663
2015,8,11,12,14336
2015,8,11,13,15434
2015,8,11,14,16299
2015,8,11,15,16893
2015,8,11,16,17357
2015,8,11,17,17581
2015,8,11,18,17579
2015,8,11,19,17643
2015,8,11,20,17545
2015,8,11,21,17486
2015,8,11,22,17570
2015,8,11,23,17710
2015,8,11,24,17600
2015,8,12,1,17488
2015,8,12,2,17459
2015,8,12,3,16595
2015,8,12,4,15264
2015,8,12,5,14228
2015,8,12,6,13461
2015,8,12,7,13072
2015,8,12,8,13081
2015,8,12,9,13074
2015,8,12,10,13213
2015,8,12,11,13663
2015,8,12,12,14094
2015,8,12,13,15154
2015,8,12,14,16237
2015,8,12,15,16999
2015,8,12,16,17727
2015,8,12,17,18328
2015,8,12,18,18687
2015,8,12,19,19109
2015,8,12,20,19343
2015,8,12,21,19532
2015,8,12,22,19733
2015,8,12,23,19754
2015,8,12,24,19319
2015,8,13,1,18664
2015,8,13,2,18508
2015,8,13,3,17522
2015,8,13,4,15959
2015,8,13,5,14548
2015,8,13,6,13740
2015,8,13,7,13319
2015,8,13,8,13221
2015,8,13,9,13173
2015,8,13,10,13243
2015,8,13,11,13860
2015,8,13,12,14122
2015,8,13,13,14762
2015,8,13,14,15777
2015,8,13,15,16500
2015,8,13,16,17148
2015,8,13,17,17674
2015,8,13,18,18021
2015,8,13,19,18466
2015,8,13,20,18705
2015,8,13,21,18883
2015,8,13,22,19082
2015,8,13,23,19073
2015,8,13,24,18661
2015,8,14,1,18043
2015,8,14,2,17930
2015,8,14,3,17014
2015,8,14,4,15584
2015,8,14,5,14390
2015,8,14,6,13574
2015,8,14,7,13016
2015,8,14,8,12780
2015,8,14,9,12510
2015,8,14,10,12559
2015,8,14,11,12918
2015,8,14,12,13723
2015,8,14,13,14850
2015,8,14,14,15469
2015,8,14,15,16351
2015,8,14,16,17120
2015,8,14,17,17704
2015,8,14,18,18132
2015,8,14,19,18699
2015,8,14,20,19205
2015,8,14,21,19579
2015,8,14,22,19903
2015,8,14,23,19921
2015,8,14,24,19415
2015,8,15,1,18685
2015,8,15,2,18487
2015,8,15,3,17566
2015,8,15,4,16146
2015,8,15,5,14649
2015,8,15,6,13643
2015,8,15,7,13324
2015,8,15,8,13253
2015,8,15,9,12819
2015,8,15,10,12716
2015,8,15,11,12895
2015,8,15,12,13077
2015,8,15,13,14108
2015,8,15,14,14739
2015,8,15,15,15772
2015,8,15,16,16886
2015,8,15,17,17885
2015,8,15,18,18670
2015,8,15,19,19255
2015,8,15,20,19632
2015,8,15,21,19956
2015,8,15,22,20094
2015,8,15,23,20002
2015,8,15,24,19563
2015,8,16,1,18983
2015,8,16,2,18808
2015,8,16,3,17907
2015,8,16,4,16526
2015,8,16,5,15105
2015,8,16,6,14002
2015,8,16,7,13763
2015,8,16,8,13895
2015,8,16,9,13650
2015,8,16,10,13351
2015,8,16,11,13458
2015,8,16,12,13674
2015,8,16,13,14027
2015,8,16,14,14409
2015,8,16,15,15645
2015,8,16,16,16833
2015,8,16,17,17859
2015,8,16,18,18677
2015,8,16,19,19286
2015,8,16,20,19754
2015,8,16,21,20168
2015,8,16,22,20559
2015,8,16,23,20843
2015,8,16,24,20694
2015,8,17,1,20237
2015,8,17,2,20198
2015,8,17,3,19183
2015,8,17,4,17541
2015,8,17,5,16096
2015,8,17,6,15449
2015,8,17,7,15450
2015,8,17,8,15003
2015,8,17,9,14736
2015,8,17,10,14823
2015,8,17,11,15293
2015,8,17,12,15728
2015,8,17,13,16739
2015,8,17,14,18201
2015,8,17,15,19527
2015,8,17,16,20817
2015,8,17,17,21849
2015,8,17,18,22618
2015,8,17,19,23301
2015,8,17,20,23630
2015,8,17,21,23818
2015,8,17,22,23968
2015,8,17,23,23971
2015,8,17,24,23534
2015,8,18,1,22908
2015,8,18,2,22617
2015,8,18,3,21241
2015,8,18,4,19267
2015,8,18,5,17588
2015,8,18,6,16703
2015,8,18,7,16366
2015,8,18,8,15940
2015,8,18,9,15556
2015,8,18,10,15589
2015,8,18,11,16124
2015,8,18,12,16246
2015,8,18,13,17422
2015,8,18,14,18759
2015,8,18,15,20009
2015,8,18,16,21296
2015,8,18,17,22380
2015,8,18,18,23248
2015,8,18,19,23920
2015,8,18,20,24049
2015,8,18,21,23811
2015,8,18,22,23625
2015,8,18,23,23290
